RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MonthlyIncome_is_missing,NumberOfDependents_is_missing,has_special_value,has_dependent,total_late_payments,has_any_late_payment,income_per_dependent,age_bucket_ordinal,age_bucket_elder,age_bucket_middle,age_bucket_senior,age_bucket_young
0.693147130559944,53,6,7.809135398120538,8.597297435657898,4,2,1,1,0.0,1,0,0,0,9,1,5416.0,2,0.0,0.0,1.0,0.0
0.002632831056601122,64,0,3.091042453358316,0.0,5,0,0,0,0.0,0,0,0,0,0,0,0.0,3,1.0,0.0,0.0,0.0
0.6673541093995915,40,0,0.46919120556897304,7.601402334583733,7,0,0,1,1.0,0,0,0,1,1,1,1000.0,1,0.0,1.0,0.0,0.0
0.5951705016045521,34,0,0.8851254425950361,7.601402334583733,7,0,2,0,2.0,0,0,0,1,0,0,666.6666666666666,1,0.0,1.0,0.0,0.0
0.07081169296124025,50,0,0.3808219504448778,9.53365499705667,17,0,3,0,1.0,0,0,0,1,0,0,6908.0,2,0.0,0.0,1.0,0.0
0.27057570199106146,43,0,0.3788626476187745,9.093918908958932,14,0,1,0,2.0,0,0,0,1,0,0,2966.6666666666665,1,0.0,1.0,0.0,0.0
0.28935825462321946,39,0,0.3369672198111045,8.229777750081887,10,0,1,0,2.0,0,0,0,1,0,0,1250.0,1,0.0,1.0,0.0,0.0
0.25739369547780255,63,0,0.2485597514178363,8.748463629942055,8,0,1,0,0.0,0,0,0,0,0,0,6300.0,3,1.0,0.0,0.0,0.0
0.0,31,0,0.06488625660808381,9.350189267092581,4,0,0,0,0.0,0,0,0,0,0,0,11500.0,1,0.0,1.0,0.0,0.0
0.15220279564634745,42,0,0.6037896803014222,8.570923513837204,8,0,2,0,0.0,0,0,0,0,0,0,5275.0,1,0.0,1.0,0.0,0.0
0.06722835871619191,68,0,4.553876891600541,8.597297435657898,14,0,0,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.006278476055568524,66,0,0.005497539798010576,7.503289630675082,8,0,0,0,0.0,0,0,0,0,0,0,1813.0,3,1.0,0.0,0.0,0.0
0.48394941687790405,45,0,0.4740972153275124,7.949444420250626,11,0,2,0,0.0,0,0,0,0,0,0,2833.0,1,0.0,1.0,0.0,0.0
0.5449150835658346,38,0,0.3247481892053068,8.922791623969637,7,0,1,0,1.0,0,0,0,1,0,0,3750.0,1,0.0,1.0,0.0,0.0
0.06062168063563899,37,0,0.008324710247689696,8.473241303887054,4,0,0,0,0.0,0,0,0,0,0,0,4784.0,1,0.0,1.0,0.0,0.0
0.013033641867518014,85,0,0.07731646222582837,8.517393171418904,4,0,0,0,0.0,0,0,0,0,0,0,5000.0,3,1.0,0.0,0.0,0.0
0.0809885900318932,67,0,6.925595197110468,8.597297435657898,3,0,1,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.21278365159116155,37,1,0.14813243015186642,8.08271113423758,7,0,0,0,0.0,0,0,0,0,1,1,3237.0,1,0.0,1.0,0.0,0.0
0.6145390603735299,30,0,0.35338821415507166,7.527793987721444,5,0,0,0,1.0,0,0,0,1,0,0,929.0,0,0.0,0.0,0.0,1.0
0.3036933222863433,83,0,7.30854279753919,8.597297435657898,9,1,0,0,0.0,1,0,0,0,1,1,5416.0,3,1.0,0.0,0.0,0.0
0.21773275854099086,47,0,1.1961792542570726,7.170888478512505,11,0,2,0,0.0,0,0,0,0,0,0,1300.0,2,0.0,0.0,1.0,0.0
0.09631315211394396,35,1,0.3042093128434894,8.981052985901483,5,0,2,0,4.0,0,0,0,1,1,1,1590.0,1,0.0,1.0,0.0,0.0
0.25200727709461357,69,0,0.2896694859865331,7.724004656676065,3,0,1,0,0.0,0,0,0,0,0,0,2261.0,3,1.0,0.0,0.0,0.0
0.0019210825387275103,35,0,0.10318703666268211,8.853808274977197,3,0,1,0,1.0,0,0,0,1,0,0,3500.0,1,0.0,1.0,0.0,0.0
0.08115742030433953,82,0,0.011512424011502018,8.465899897028686,4,0,0,0,0.0,0,0,0,0,0,0,4749.0,3,1.0,0.0,0.0,0.0
0.693147130559944,28,1,0.23079926977464507,8.071218539969863,2,1,0,0,1.0,0,0,0,1,2,1,1600.0,0,0.0,0.0,0.0,1.0
0.693147130559944,50,1,0.16325144084581777,7.624130585661289,2,0,0,0,0.0,0,0,0,0,1,1,2046.0,2,0.0,0.0,1.0,0.0
0.031584223476835704,58,0,0.185084219624321,9.61587214452889,17,0,1,0,5.0,0,0,0,1,0,0,2500.0,2,0.0,0.0,1.0,0.0
0.07532803814185995,55,0,0.38693891234653266,8.56216655705897,10,0,2,0,0.0,0,0,0,0,0,0,5229.0,2,0.0,0.0,1.0,0.0
0.6644333407870479,63,1,8.593598522618644,8.597297435657898,9,0,1,0,2.0,1,0,0,1,1,1,1805.3333333333333,3,1.0,0.0,0.0,0.0
0.04584389579919958,67,0,0.2710593600129466,8.93958096672031,15,0,2,0,1.0,0,0,0,1,0,0,3813.5,3,1.0,0.0,0.0,0.0
0.11117850836819797,30,2,0.9919333813508393,7.142827401161621,7,0,1,0,1.0,0,0,0,1,2,1,632.0,0,0.0,0.0,0.0,1.0
0.0014791974478354343,80,0,0.0011614402670576437,8.143807976771484,13,0,0,0,0.0,0,0,0,0,0,0,3441.0,3,1.0,0.0,0.0,0.0
0.5928722624125872,40,1,0.5856893788010085,8.448271745949816,7,0,2,0,3.0,0,0,0,1,1,1,1166.5,1,0.0,1.0,0.0,0.0
0.3772565817470242,61,0,0.3444960283062221,8.922791623969637,17,0,1,0,2.0,0,0,0,1,0,0,2500.0,3,1.0,0.0,0.0,0.0
0.15523939068075096,37,0,0.5844376794163051,8.597297435657898,7,0,1,0,1.0,0,0,0,1,0,0,2708.0,1,0.0,1.0,0.0,0.0
0.5779804799372109,58,0,7.813187267521416,8.597297435657898,6,0,2,0,0.0,1,0,0,0,0,0,5416.0,2,0.0,0.0,1.0,0.0
0.2357674013654993,54,0,0.22883234420444934,9.19532825185568,9,0,2,0,0.0,0,0,0,0,0,0,9850.0,2,0.0,0.0,1.0,0.0
0.0,31,0,0.18728063355493457,8.699681400989514,9,0,2,0,2.0,0,0,0,1,0,0,2000.0,1,0.0,1.0,0.0,0.0
0.07084532916059551,74,0,7.146772179452637,8.597297435657898,16,0,1,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.14324068452914718,64,0,0.3939004106995806,8.699681400989514,13,0,2,0,0.0,0,0,0,0,0,0,6000.0,3,1.0,0.0,0.0,0.0
0.5272638672764253,52,0,0.30518339421568097,9.04735074348172,2,1,1,0,0.0,0,0,0,0,1,1,8495.0,2,0.0,0.0,1.0,0.0
0.693147130559944,85,0,1.0986122886681098,8.597297435657898,2,0,0,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.34707953267215574,45,0,0.27802280936178125,9.305741456739435,11,0,3,0,2.0,0,0,0,1,0,0,3666.6666666666665,1,0.0,1.0,0.0,0.0
0.693147130559944,38,0,0.0,7.601402334583733,0,1,0,0,0.0,0,0,0,0,1,1,2000.0,1,0.0,1.0,0.0,0.0
0.006146709217483254,45,0,7.430707082545968,8.597297435657898,3,0,2,0,0.0,1,0,0,0,0,0,5416.0,1,0.0,1.0,0.0,0.0
0.009180054068141756,35,1,0.37718039449089386,9.45727857185611,11,0,4,0,0.0,0,0,0,0,1,1,12800.0,1,0.0,1.0,0.0,0.0
0.005536180036122311,58,0,0.03217514846553761,8.80492526261806,4,0,0,0,0.0,0,0,0,0,0,0,6666.0,2,0.0,0.0,1.0,0.0
0.693147130559944,56,0,0.14401185261262442,8.927181388251986,3,0,1,0,1.0,0,0,0,1,0,0,3766.5,2,0.0,0.0,1.0,0.0
0.9102927132710561,66,1,6.956545443151569,8.597297435657898,3,0,0,0,0.0,1,0,0,0,1,1,5416.0,3,1.0,0.0,0.0,0.0
0.5483913581971595,39,0,0.03552317799537523,8.350193650720067,1,1,0,0,3.0,0,0,0,1,1,1,1057.5,1,0.0,1.0,0.0,0.0
0.0808084737844286,78,0,0.6275929154624302,7.681099001536359,11,0,1,0,0.0,0,0,0,0,0,0,2166.0,3,1.0,0.0,0.0,0.0
0.4262270992506575,30,0,0.002013828884743132,8.914760527397261,1,0,0,0,2.0,0,0,0,1,0,0,2480.0,0,0.0,0.0,0.0,1.0
0.20835781669234935,48,0,0.339462815379486,7.62608275807238,7,0,1,0,0.0,0,0,0,0,0,0,2050.0,2,0.0,0.0,1.0,0.0
0.04190529873430273,67,0,6.403574197934815,8.597297435657898,6,0,1,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
8.540714386457584,29,0,0.5112352710490841,8.270013062273787,5,0,2,0,3.0,0,0,0,1,0,0,976.0,0,0.0,0.0,0.0,1.0
0.016187678686594688,57,0,0.12778537395802084,8.334951631422454,16,0,2,0,1.0,0,0,0,1,0,0,2083.0,2,0.0,0.0,1.0,0.0
0.041480844630847176,58,0,7.474204806496124,8.597297435657898,12,0,2,0,0.0,1,0,0,0,0,0,5416.0,2,0.0,0.0,1.0,0.0
0.46390024015202797,34,0,0.29198913771524543,9.140454244512016,12,0,2,0,1.0,0,0,0,1,0,0,4662.0,1,0.0,1.0,0.0,0.0
0.1103293140081388,59,0,0.17377439700232966,8.880029117468442,9,0,1,0,0.0,0,0,0,0,0,0,7186.0,2,0.0,0.0,1.0,0.0
0.28378003263679097,71,0,0.37621294436156427,8.495152060539358,10,0,1,0,0.0,0,0,0,0,0,0,4890.0,3,1.0,0.0,0.0,0.0
0.0732595602112126,76,0,0.08191080784120794,9.563388747859216,8,0,1,0,1.0,0,0,0,1,0,0,7116.5,3,1.0,0.0,0.0,0.0
0.006631209848329305,64,0,0.002330227908875714,8.699681400989514,17,0,0,0,0.0,0,0,0,0,0,0,6000.0,3,1.0,0.0,0.0,0.0
0.2698764464704675,52,0,0.31107380267611495,8.235095497258357,8,0,1,0,0.0,0,0,0,0,0,0,3770.0,2,0.0,0.0,1.0,0.0
0.0,36,0,0.06197606491157954,8.902591637374087,5,0,1,0,2.0,0,0,0,1,0,0,2450.0,1,0.0,1.0,0.0,0.0
0.6770542908503914,60,0,8.498825534058053,8.597297435657898,21,0,2,0,0.0,1,0,0,0,0,0,5416.0,2,0.0,0.0,1.0,0.0
0.43381986085385865,51,3,0.33980645834958806,9.176473302464606,17,0,2,0,3.0,0,0,0,1,3,1,2416.5,2,0.0,0.0,1.0,0.0
0.5802502294023407,44,0,0.2559665952627923,8.264620829411216,7,2,0,2,1.0,0,0,0,1,4,1,1941.5,1,0.0,1.0,0.0,0.0
0.6963121253342401,42,0,0.23473529945317215,7.8050670442584895,4,0,0,0,1.0,0,0,0,1,0,0,1226.0,1,0.0,1.0,0.0,0.0
0.06524352881124856,47,0,0.8094861727539217,7.388327859577107,10,0,1,0,1.0,0,0,0,1,0,0,808.0,2,0.0,0.0,1.0,0.0
0.28906012849623625,35,1,0.440876398332637,8.77971129020447,16,0,2,0,2.0,0,0,0,1,1,1,2166.6666666666665,1,0.0,1.0,0.0,0.0
0.144498927732159,31,0,0.10258336413990193,8.03947991910045,7,0,0,0,0.0,0,0,0,0,0,0,3100.0,1,0.0,1.0,0.0,0.0
0.018443901705310826,56,0,0.48317075590654995,7.937731775260109,13,0,1,0,1.0,0,0,0,1,0,0,1400.0,2,0.0,0.0,1.0,0.0
0.10384793197969232,43,1,0.0614403633617528,8.987321812850125,12,0,0,0,1.0,0,0,0,1,1,1,4000.0,1,0.0,1.0,0.0,0.0
0.24680638899030038,67,0,0.3209124260494204,10.12667110305036,19,0,3,0,1.0,0,0,0,1,0,0,12500.0,3,1.0,0.0,0.0,0.0
0.576750406036942,49,0,8.223627175805483,8.597297435657898,5,0,2,0,2.0,1,0,0,1,0,0,1805.3333333333333,2,0.0,0.0,1.0,0.0
0.0,92,0,0.0,8.597297435657898,1,0,0,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.041757264538867925,39,0,0.22994498503609953,8.811503250158239,6,0,1,0,0.0,0,0,0,0,0,0,6710.0,1,0.0,1.0,0.0,0.0
0.12026808048429563,56,2,0.45048497872433446,8.949235314374855,14,0,2,0,3.0,0,0,0,1,2,1,1925.25,2,0.0,0.0,1.0,0.0
0.674421511476031,43,0,0.2804869618634341,6.985641817639208,4,0,0,0,0.0,0,0,0,0,0,0,1080.0,1,0.0,1.0,0.0,0.0
0.012319969555255,65,0,0.17483870663821846,8.660080678964786,5,0,1,0,0.0,0,0,0,0,0,0,5767.0,3,1.0,0.0,0.0,0.0
0.07841752994116506,55,0,0.08887939931567064,11.289794413577894,7,0,1,0,2.0,0,0,0,1,0,0,26666.666666666668,2,0.0,0.0,1.0,0.0
0.4550750263461293,42,0,8.318742252692399,8.597297435657898,13,0,2,0,3.0,1,0,0,1,0,0,1354.0,1,0.0,1.0,0.0,0.0
0.7258015375949574,47,0,0.1441228718585303,8.202756381655638,3,0,0,0,2.0,0,0,0,1,0,0,1216.6666666666667,2,0.0,0.0,1.0,0.0
0.03194138009400393,78,0,0.252030141652532,9.105090961257085,6,0,2,0,0.0,0,0,0,0,0,0,9000.0,3,1.0,0.0,0.0,0.0
0.0316033408444451,49,0,7.213031659834869,0.6931471805599453,11,0,2,0,0.0,0,0,0,0,0,0,1.0,2,0.0,0.0,1.0,0.0
0.5006769855052083,47,0,0.3633581015078645,7.783640596221253,5,0,1,0,3.0,0,0,0,1,0,0,600.0,2,0.0,0.0,1.0,0.0
0.653350571090209,72,0,0.8638788567399405,7.783640596221253,5,0,1,0,1.0,0,0,0,1,0,0,1200.0,3,1.0,0.0,0.0,0.0
0.01327667559760571,66,0,2.1972245773362196,8.597297435657898,5,0,0,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.0,32,1,0.28684908586476404,7.0909098220799835,4,2,0,0,0.0,0,0,0,0,3,1,1200.0,1,0.0,1.0,0.0,0.0
0.621820931900362,64,3,7.813995675002791,8.597297435657898,6,0,2,0,0.0,1,0,0,0,3,1,5416.0,3,1.0,0.0,0.0,0.0
0.27115172905002805,56,0,0.541953989132617,7.901377353792616,9,0,1,0,0.0,0,0,0,0,0,0,2700.0,2,0.0,0.0,1.0,0.0
0.06186227067184939,59,0,0.1307425891495442,8.160803920954665,9,0,0,0,1.0,0,0,0,1,0,0,1750.0,2,0.0,0.0,1.0,0.0
0.07228334925562305,70,0,0.2800549482479943,9.226902460275161,5,0,2,0,0.0,0,0,0,0,0,0,10166.0,3,1.0,0.0,0.0,0.0
0.0,49,0,0.17284281260131562,6.803505257608338,5,0,1,0,2.0,0,0,0,1,0,0,300.0,2,0.0,0.0,1.0,0.0
0.02911405578368311,77,0,3.4339872044851463,8.597297435657898,5,0,0,0,0.0,1,1,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.0986040644596374,85,0,0.08071401583424483,8.868131713503033,17,0,0,0,1.0,0,0,0,1,0,0,3550.5,3,1.0,0.0,0.0,0.0
0.2546736667162858,44,0,0.117821344255933,9.071193240566025,5,0,0,0,1.0,0,0,0,1,0,0,4350.0,1,0.0,1.0,0.0,0.0
0.0,45,1,0.9426205034904847,7.642044402873258,14,0,1,0,0.0,0,0,0,0,1,1,2083.0,1,0.0,1.0,0.0,0.0
0.1492390101593067,36,0,6.094697801749634,0.6931471805599453,11,0,1,0,0.0,0,0,0,0,0,0,1.0,1,0.0,1.0,0.0,0.0
0.0034217311950213063,27,0,3.6375861597263857,8.597297435657898,2,0,0,0,1.0,1,0,0,1,0,0,2708.0,0,0.0,0.0,0.0,1.0
0.028736411743976332,65,0,0.06467276150193026,9.510519035757246,4,0,0,0,1.0,0,0,0,1,0,0,6750.0,3,1.0,0.0,0.0,0.0
0.10457963535014345,58,3,0.34148787368639555,9.61587214452889,23,0,3,1,0.0,0,0,0,0,4,1,15000.0,2,0.0,0.0,1.0,0.0
0.13401780505681252,46,0,0.26092355483589813,9.672122799562842,8,0,3,0,3.0,0,0,0,1,0,0,3967.0,2,0.0,0.0,1.0,0.0
0.04588350487762119,88,0,0.004982881798690094,8.071843149609158,6,0,0,0,0.0,0,0,0,0,0,0,3202.0,3,1.0,0.0,0.0,0.0
0.693147130559944,43,1,0.5611859146410951,7.645397699428633,2,0,1,0,2.0,0,0,0,1,1,1,696.6666666666666,1,0.0,1.0,0.0,0.0
0.4321017823059425,54,0,0.26534796955831264,8.716207971151853,5,0,1,0,0.0,0,0,0,0,0,0,6100.0,2,0.0,0.0,1.0,0.0
0.09735095963224516,52,0,0.4125805498702479,7.755338812846501,9,0,1,0,0.0,0,0,0,0,0,0,2333.0,2,0.0,0.0,1.0,0.0
0.023240470937977827,56,0,0.23606795502707556,9.259225769705994,8,0,2,0,3.0,0,0,0,1,0,0,2625.0,2,0.0,0.0,1.0,0.0
0.48603907894412524,28,0,0.1278914248647563,8.732465848349879,2,0,0,0,0.0,0,0,0,0,0,0,6200.0,0,0.0,0.0,0.0,1.0
0.012972701460482364,31,0,0.45844122149456573,7.919719760924575,16,0,1,0,2.0,0,0,0,1,0,0,916.6666666666666,1,0.0,1.0,0.0,0.0
0.10022134481214068,43,0,0.2190283980738423,8.558527054909215,11,0,1,0,0.0,0,0,0,0,0,0,5210.0,1,0.0,1.0,0.0,0.0
0.043536882195380704,78,0,0.14281938536834302,8.412054873292933,6,0,0,0,1.0,0,0,0,1,0,0,2250.0,3,1.0,0.0,0.0,0.0
0.5680869586093911,37,2,5.503296947234575,0.6931471805599453,8,0,0,0,0.0,0,0,0,0,2,1,1.0,1,0.0,1.0,0.0,0.0
0.17926282029200516,52,0,0.3034538618250666,8.517393171418904,8,0,1,0,0.0,0,0,0,0,0,0,5000.0,2,0.0,0.0,1.0,0.0
0.06916969038690168,70,0,7.351158226430694,8.597297435657898,18,0,1,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.6163527631413144,49,0,0.14376264799985036,9.581972891547895,6,0,0,0,1.0,0,0,0,1,0,0,7250.0,2,0.0,0.0,1.0,0.0
0.6135529177366514,40,0,1.3455762679725343,5.993961427306569,6,0,1,0,2.0,0,0,0,1,0,0,133.33333333333334,1,0.0,1.0,0.0,0.0
0.6397574401643346,72,0,0.3435856767223914,8.859931469616097,7,0,1,0,0.0,0,0,0,0,0,0,7043.0,3,1.0,0.0,0.0,0.0
0.11587754313584858,65,0,7.438971592395862,8.597297435657898,9,0,2,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.16045189795926385,58,0,0.5702815420202711,8.867990898182093,6,0,2,0,1.0,0,0,0,1,0,0,3550.0,2,0.0,0.0,1.0,0.0
0.12498510239984476,48,2,0.2460349024115828,8.517393171418904,12,0,1,0,1.0,0,0,0,1,2,1,2500.0,2,0.0,0.0,1.0,0.0
0.07918074983305057,55,1,0.28685293431173486,8.348301054933943,7,0,1,0,0.0,0,0,0,0,1,1,4222.0,2,0.0,0.0,1.0,0.0
0.019040263241125188,73,0,0.1723932235988363,8.334951631422454,12,0,0,0,0.0,0,0,0,0,0,0,4166.0,3,1.0,0.0,0.0,0.0
0.4223599360335009,42,1,8.06117135969092,8.597297435657898,8,0,2,0,0.0,1,0,0,0,1,1,5416.0,1,0.0,1.0,0.0,0.0
0.05977333628158366,51,0,3.332204510175204,8.597297435657898,4,0,0,0,0.0,1,0,0,0,0,0,5416.0,2,0.0,0.0,1.0,0.0
0.404436780894257,70,0,0.69597556590438,8.006700845440367,12,0,1,0,0.0,0,0,0,0,0,0,3000.0,3,1.0,0.0,0.0,0.0
0.01189950324913885,83,0,0.002995010475187685,8.699681400989514,5,0,0,0,0.0,0,0,0,0,0,0,6000.0,3,1.0,0.0,0.0,0.0
0.42780309904413677,38,0,0.410551132331811,8.805075243870684,10,0,2,0,2.0,0,0,0,1,0,0,2222.3333333333335,1,0.0,1.0,0.0,0.0
0.14493037602520162,41,0,7.8632667240095735,0.0,5,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,1.0,0.0,0.0
0.0012144981984070298,90,0,0.6931471805599453,8.597297435657898,9,0,0,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.0038901684731557336,83,0,0.0032441231375430887,7.808729306744399,8,0,0,0,0.0,0,0,0,0,0,0,2461.0,3,1.0,0.0,0.0,0.0
0.25607000789915724,76,0,0.2651933081777295,9.136263168579868,15,0,2,0,0.0,0,0,0,0,0,0,9285.0,3,1.0,0.0,0.0,0.0
0.34531977928748875,41,0,0.568893074806398,8.682877107057168,12,0,3,0,0.0,0,0,0,0,0,0,5900.0,1,0.0,1.0,0.0,0.0
0.08884120375171507,23,0,0.0021482289030964295,6.835184586147301,2,0,0,0,0.0,0,0,0,0,0,0,929.0,0,0.0,0.0,0.0,1.0
0.6258051064711716,29,0,0.7096469973223737,8.112527763478637,10,0,2,0,0.0,0,0,0,0,0,0,3335.0,0,0.0,0.0,0.0,1.0
0.12335137298365444,60,0,6.92461239604856,8.597297435657898,15,0,1,0,0.0,1,0,0,0,0,0,5416.0,2,0.0,0.0,1.0,0.0
0.6706693841275002,52,1,0.42196156296253795,9.257319373170178,11,0,3,0,1.0,0,0,0,1,1,1,5240.0,2,0.0,0.0,1.0,0.0
0.3702620967977262,57,0,0.28211574641353737,9.022443300849043,15,0,1,0,1.0,0,0,0,1,0,0,4143.0,2,0.0,0.0,1.0,0.0
0.04869254988150289,55,0,0.16514495242939958,8.517393171418904,8,0,2,0,0.0,0,0,0,0,0,0,5000.0,2,0.0,0.0,1.0,0.0
0.0,85,0,0.26990039024970547,8.272570608424903,13,0,2,0,0.0,0,0,0,0,0,0,3914.0,3,1.0,0.0,0.0,0.0
0.0,51,0,2.70805020110221,8.597297435657898,10,0,0,0,0.0,1,0,0,0,0,0,5416.0,2,0.0,0.0,1.0,0.0
0.0001499817521746915,60,0,0.017060855405736434,9.77945377161268,4,0,0,0,1.0,0,0,0,1,0,0,8833.0,2,0.0,0.0,1.0,0.0
0.0,52,0,7.428333194190806,0.0,12,0,1,0,0.0,0,0,0,0,0,0,0.0,2,0.0,0.0,1.0,0.0
0.196386371110048,72,0,7.581209826196346,8.597297435657898,13,0,1,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.034089421527035625,76,0,0.03029961029975532,8.556606193773073,15,0,0,0,0.0,0,0,0,0,0,0,5200.0,3,1.0,0.0,0.0,0.0
0.34809232894066944,56,0,0.3523334027730319,9.452658902676433,13,0,1,0,0.0,0,0,0,0,0,0,12741.0,2,0.0,0.0,1.0,0.0
0.21406493631834853,42,0,0.2754206598778507,9.051813463747946,7,0,4,0,0.0,0,0,0,0,0,0,8533.0,1,0.0,1.0,0.0,0.0
0.693147130559944,55,0,6.684611727667927,8.597297435657898,8,0,1,0,0.0,1,0,0,0,0,0,5416.0,2,0.0,0.0,1.0,0.0
0.693147130559944,62,0,0.25271182535555675,9.235032984566555,2,0,1,0,0.0,0,0,0,0,0,0,10249.0,3,1.0,0.0,0.0,0.0
0.41724191844653424,57,0,0.4294721882138522,9.210440366976517,11,0,4,0,1.0,0,0,0,1,0,0,5000.0,2,0.0,0.0,1.0,0.0
0.5110467769098314,64,0,0.17138973995762696,8.294299608857235,5,0,0,0,0.0,0,0,0,0,0,0,4000.0,3,1.0,0.0,0.0,0.0
0.16095186439237325,36,0,0.24445936023222414,8.294299608857235,5,0,1,0,2.0,0,0,0,1,0,0,1333.3333333333333,1,0.0,1.0,0.0,0.0
0.05335023124171372,40,2,0.1606083946878777,9.741027444837728,13,0,2,0,3.0,0,0,0,1,2,1,4250.0,1,0.0,1.0,0.0,0.0
0.0,62,0,0.7229604081995933,8.216358332386156,14,0,2,0,2.0,0,0,0,1,0,0,1233.3333333333333,3,1.0,0.0,0.0,0.0
0.4911002676003203,36,0,0.23839966119862993,8.987321812850125,4,0,1,0,1.0,0,0,0,1,0,0,4000.0,1,0.0,1.0,0.0,0.0
0.26059523758478614,35,0,0.4321517222497204,8.653645314551737,11,0,1,0,1.0,0,0,0,1,0,0,2865.0,1,0.0,1.0,0.0,0.0
0.10916724117550884,49,0,0.33996738005647453,8.504513138258863,12,0,3,0,0.0,0,0,0,0,0,0,4936.0,2,0.0,0.0,1.0,0.0
0.5406551509116391,46,1,0.6052792726706155,7.756195343948118,5,4,1,2,3.0,0,0,0,1,7,1,583.75,2,0.0,0.0,1.0,0.0
0.010939504825578927,35,0,0.4578310531336027,9.210440366976517,9,0,2,0,2.0,0,0,0,1,0,0,3333.3333333333335,1,0.0,1.0,0.0,0.0
0.12808688993137404,41,0,0.37726658253067735,8.550047528287184,8,0,1,1,1.0,0,0,0,1,1,1,2583.0,1,0.0,1.0,0.0,0.0
0.001101338304264472,91,0,0.0008565310725067935,8.160803920954665,5,0,0,0,1.0,0,0,0,1,0,0,1750.0,3,1.0,0.0,0.0,0.0
0.30709276192095236,50,0,0.27283482403002524,8.77909581088053,15,0,2,0,0.0,0,0,0,0,0,0,6496.0,2,0.0,0.0,1.0,0.0
0.13876148991553494,70,0,8.073402968986406,8.597297435657898,13,0,2,0,0.0,1,1,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.5914131423877025,59,0,5.855071922202427,8.597297435657898,4,0,0,0,1.0,1,0,0,1,0,0,2708.0,2,0.0,0.0,1.0,0.0
0.12442077658591551,31,0,0.1369566503507941,8.713417653379183,6,0,0,0,2.0,0,0,0,1,0,0,2027.6666666666667,1,0.0,1.0,0.0,0.0
0.5032951389044512,47,0,0.4458014256664553,8.877242435993919,5,0,2,0,0.0,0,0,0,0,0,0,7166.0,2,0.0,0.0,1.0,0.0
0.27363534726768696,59,0,8.90720619496548,8.597297435657898,12,0,5,0,4.0,1,0,0,1,0,0,1083.2,2,0.0,0.0,1.0,0.0
0.15467039446649175,31,0,0.24151246034697135,8.928110078202646,12,0,1,0,1.0,0,0,0,1,0,0,3770.0,1,0.0,1.0,0.0,0.0
0.014985667882246227,84,0,3.1354942159291497,8.597297435657898,6,0,0,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.00034776052429871904,63,0,0.23603639308920052,8.264620829411216,4,0,1,0,0.0,0,0,0,0,0,0,3883.0,3,1.0,0.0,0.0,0.0
0.693147130559944,50,0,0.45651017125555643,7.202661196523238,2,0,1,0,0.0,0,0,0,0,0,0,1342.0,2,0.0,0.0,1.0,0.0
0.10716553473030424,69,0,0.4586351895951789,7.330405211844402,10,0,0,0,0.0,0,0,0,0,0,0,1525.0,3,1.0,0.0,0.0,0.0
0.06410050053305123,44,0,0.5764296283244488,9.04793908261736,8,0,2,0,1.0,0,0,0,1,0,0,4250.0,1,0.0,1.0,0.0,0.0
0.004107842251271622,65,0,7.986164860332727,8.597297435657898,10,0,1,0,0.0,1,0,0,0,0,0,5416.0,3,1.0,0.0,0.0,0.0
0.02287847633250329,43,0,7.009860501919291,0.6931471805599453,10,0,1,0,2.0,0,0,0,1,0,0,0.3333333333333333,1,0.0,1.0,0.0,0.0
0.3549597866971216,48,0,0.3621336494594503,8.294299608857235,22,0,0,0,2.0,0,0,0,1,0,0,1333.3333333333333,2,0.0,0.0,1.0,0.0
0.006655885369572259,42,0,0.2309954483309702,9.059633754551479,6,0,1,0,1.0,0,0,0,1,0,0,4300.0,1,0.0,1.0,0.0,0.0
0.0017761207632757726,84,0,0.00199733799179348,8.006700845440367,5,0,0,0,0.0,0,0,0,0,0,0,3000.0,3,1.0,0.0,0.0,0.0
